date,open,high,low,close,volume
20090709,655000,662000,650000,650000,564404
20090708,647000,655000,638000,655000,531922
20090707,649000,656000,643000,650000,618894
20090706,610000,641000,609000,634000,933996
20090703,595000,602000,594000,601000,227103
20090702,610000,610000,600000,602000,253628
20090701,594000,606000,590000,603000,295476
20090630,600000,609000,592000,592000,411839
20090629,599000,608000,595000,598000,270129
20090626,596000,601000,590000,596000,553229
20090625,581000,597000,578000,588000,635999
20090624,577000,583000,574000,580000,458797
20090623,571000,580000,567000,575000,580246
20090622,562000,582000,560000,575000,490199
20090619,569000,571000,561000,562000,395510
20090618,575000,579000,563000,565000,423443
20090617,567000,579000,563000,575000,351077
20090616,570000,574000,565000,565000,393278
20090615,584000,586000,571000,579000,400593
20090612,589000,591000,583000,584000,351342
20090611,587000,598000,582000,585000,912977
20090610,567000,589000,564000,587000,763510
20090609,582000,583000,565000,565000,500905
20090608,573000,579000,571000,575000,536395
20090605,564000,570000,555000,569000,621224
20090604,557000,570000,547000,555000,591055
20090603,558000,565000,551000,552000,386327
20090602,566000,569000,555000,556000,557997
20090601,552000,558000,544000,558000,417569
20090529,557000,561000,550000,558000,507107
20090528,540000,559000,536000,559000,661008
20090527,545000,551000,534000,535000,621474
20090526,545000,547000,535000,538000,561091
20090525,546000,554000,520000,545000,569233
20090522,557000,560000,550000,550000,513419
20090521,570000,573000,560000,563000,401741
20090520,573000,577000,570000,576000,424441
20090519,567000,573000,562000,570000,558953
20090518,555000,560000,551000,556000,448912
20090515,558000,562000,553000,555000,470800
20090514,556000,557000,551000,552000,616722
20090513,563000,566000,557000,560000,587440
20090512,563000,569000,560000,561000,478618
20090511,566000,568000,558000,563000,645642
20090508,566000,574000,563000,569000,457850
20090507,572000,573000,559000,566000,692174
20090506,575000,581000,563000,565000,1162246
20090504,595000,597000,578000,582000,794074
20090430,595000,602000,584000,592000,614575
20090429,577000,586000,575000,586000,330345
20090428,590000,590000,575000,575000,483330
20090427,592000,594000,579000,585000,544508
20090424,616000,627000,590000,592000,918606
20090423,614000,632000,611000,627000,648383
20090422,598000,615000,594000,609000,823549
20090421,581000,596000,578000,591000,366625
20090420,600000,601000,582000,592000,352314
20090417,594000,604000,589000,597000,813278
20090416,596000,599000,580000,581000,585753
20090415,566000,585000,565000,585000,515900
20090414,585000,588000,571000,575000,511532
20090413,594000,600000,582000,583000,414643
20090410,597000,603000,588000,603000,654511
20090409,561000,584000,560000,580000,618462
20090408,574000,578000,555000,557000,629676
20090407,591000,595000,583000,584000,548239
20090406,593000,613000,593000,594000,666796
20090403,599000,600000,584000,593000,494771
20090402,584000,591000,575000,591000,574300
20090401,570000,580000,559000,570000,499210
20090331,564000,584000,563000,568000,400383
20090330,581000,590000,565000,567000,367430
20090327,581000,589000,574000,584000,570942
20090326,551000,571000,548000,570000,417543
20090325,550000,559000,550000,556000,255161
20090324,560000,560000,548000,559000,496199
20090323,542000,555000,542000,549000,348027
20090320,535000,549000,535000,542000,351232
20090319,547000,549000,537000,541000,390350
20090318,538000,541000,527000,540000,338260
20090317,528000,537000,517000,534000,404265
20090316,526000,536000,517000,523000,294232
20090313,540000,550000,528000,528000,482577
20090312,520000,536000,520000,536000,1015424
20090311,519000,525000,513000,525000,531834
20090310,505000,518000,502000,504000,409733
20090309,510000,516000,497500,515000,364505
20090306,496000,505000,494000,503000,388240
20090305,499000,506000,489500,503000,659652
20090304,478000,490500,469000,489000,522266
20090303,454500,479000,454500,475500,499864
20090302,475500,475500,458000,462000,495966
20090227,475000,493000,470500,477000,591657
20090226,479000,493000,465000,477000,439354
20090225,481500,483000,473500,478000,418548
20090224,470000,472500,464000,467500,453439
20090223,465000,485000,461000,485000,426559
20090220,475000,480000,467500,467500,520104
20090219,476500,488000,471500,480500,529170
20090218,488000,489000,477500,478000,581210
20090217,499000,500000,487000,490500,473899
20090216,508000,520000,502000,504000,327738
20090213,511000,519000,504000,511000,481436
20090212,507000,520000,501000,520000,560429
20090211,506000,519000,505000,513000,325350
20090210,532000,534000,514000,520000,497492
20090209,545000,548000,521000,527000,652399
20090206,536000,545000,529000,545000,696621
20090205,520000,536000,513000,521000,695839
20090204,505000,520000,499500,518000,614068
20090203,488500,499000,473500,490000,549025
20090202,488000,496000,472500,473500,471490
20090130,484500,492500,484000,488000,386698
20090129,488500,499500,481000,498500,656374
20090128,470000,492000,464000,488500,919012
20090123,447500,451500,438500,442000,632513
20090122,464000,464000,449500,461000,524424
20090121,450000,454000,447000,448500,444825
20090120,460500,466000,457000,464000,369921
20090119,476000,480500,471000,475000,382738
20090116,464000,469000,455500,469000,445234
20090115,474500,474500,457500,459500,629006
20090114,489500,492000,477500,489500,386381
20090113,490500,493000,480000,491500,351933
20090112,490000,498000,487000,489500,354360
20090109,503000,506000,486000,493000,602855
20090108,518000,519000,503000,508000,613566
20090107,505000,524000,499000,524000,827163
20090106,482000,502000,479500,498000,901449
20090105,480000,487000,473500,476000,609528
20090102,453500,470000,442500,470000,460533
20081230,458000,463500,451000,451000,359177
20081229,456000,457000,438500,454000,319072
20081226,460500,463000,454000,456000,231564
20081224,464500,466000,456000,460000,378921
20081223,481000,484500,456500,456500,570568
20081222,499500,502000,481000,486000,458601
20081219,475000,497500,474000,489500,980858
20081218,460000,468500,453500,468000,667525
20081217,465500,467000,451000,459500,677723
20081216,465000,467000,450500,457000,704494
20081215,470000,481000,468000,472000,558818
20081212,466000,480500,458000,465000,558446
20081211,482000,483500,460500,482500,1038513
20081210,469000,481000,466000,481000,745554
20081209,466000,469500,453000,469500,593059
20081208,434500,465000,430000,464000,808511
20081205,425500,437000,425500,427000,591562
20081204,446000,446500,427000,430500,699805
20081203,454000,460000,435500,441000,723926
20081202,452000,462000,450500,454000,483696
20081201,485500,486000,474500,476500,430148
20081128,486000,488500,479500,486000,451281
20081127,484000,487000,477500,485000,531590
20081126,461000,475000,456000,473000,620918
20081125,458000,466500,440500,451500,662270
20081124,442000,454000,436000,440000,582670
20081121,419000,446000,411000,442000,631373
20081120,422000,431500,419500,423000,561849
20081119,435000,443500,424000,438000,620423
20081118,438500,444500,435000,435000,679475
20081117,464500,464500,442000,450500,651607
20081114,484500,486000,461000,465000,591769
20081113,465000,474000,456000,474000,737100
20081112,467000,489000,459500,480500,609281
20081111,463000,479000,456500,470500,720884
20081110,493500,499500,472000,474500,908392
20081107,470000,495500,463000,489500,992374
20081106,500000,509000,485000,491500,774507
20081105,520000,526000,505000,515000,820001
20081104,516000,522000,506000,514000,783348
20081103,531000,545000,514000,516000,882742
20081031,537000,550000,515000,535000,1231473
20081030,507000,546000,491000,537000,1094097
20081029,489000,503000,442500,475000,1297469
20081028,430000,476500,426500,463500,995508
20081027,407500,438000,403000,438000,962000
20081024,473000,475000,406000,407500,1192527
20081023,477000,484500,460000,472500,1000460
20081022,517000,523000,490000,508000,677300
20081021,526000,530000,509000,519000,490358
20081020,512000,525000,499500,521000,552337
20081017,520000,520000,491500,505000,890837
20081016,520000,527000,500000,504000,938627
20081015,548000,552000,534000,547000,629148
20081014,541000,560000,541000,560000,661042
20081013,523000,539000,521000,524000,610040
20081010,528000,532000,506000,521000,883889
20081009,528000,548000,528000,541000,717606
20081008,519000,535000,517000,528000,658704
20081007,506000,538000,505000,531000,593762
20081006,520000,524000,510000,517000,635956
20081002,531000,539000,518000,528000,547951
20081001,542000,543000,524000,533000,515995
20080930,518000,544000,514000,539000,757960
20080929,558000,563000,540000,544000,557064
20080926,560000,562000,551000,553000,526402
20080925,557000,569000,551000,567000,363040
20080924,557000,569000,557000,564000,414021
20080923,549000,565000,548000,560000,462841
20080922,557000,571000,552000,558000,550053
20080919,535000,558000,532000,558000,1065490
20080918,509000,521000,504000,517000,822604
20080917,535000,537000,522000,525000,599571
20080916,510000,526000,509000,525000,821181
20080912,544000,550000,539000,543000,605174
20080911,545000,557000,536000,537000,944275
20080910,522000,548000,520000,542000,730137
20080909,540000,540000,530000,536000,440819
20080908,533000,551000,531000,543000,778548
20080905,503000,536000,502000,520000,872989
20080904,515000,522000,511000,514000,555711
20080903,512000,531000,512000,527000,514484
20080902,500000,517000,500000,517000,688885
20080901,503000,509000,501000,506000,716739
20080829,520000,526000,512000,516000,729444
20080828,526000,532000,520000,521000,546440
20080827,535000,537000,517000,530000,687408
20080826,555000,555000,539000,540000,654017
20080825,558000,562000,554000,560000,291262
20080822,551000,558000,545000,557000,317527
20080821,560000,561000,552000,553000,352531
20080820,556000,566000,555000,560000,440811
20080819,572000,575000,563000,564000,357515
20080818,581000,586000,573000,579000,330346
20080814,580000,586000,578000,580000,394525
20080813,591000,596000,583000,587000,388962
20080812,595000,602000,589000,595000,627707
20080811,586000,592000,583000,585000,438263
20080808,570000,574000,562000,573000,490693
20080807,591000,593000,573000,578000,469476
20080806,581000,587000,576000,587000,427759
20080805,565000,574000,563000,567000,491624
20080804,569000,570000,557000,565000,342112
20080801,559000,567000,557000,565000,270036
20080731,547000,567000,547000,564000,526648
20080730,552000,557000,545000,548000,527976
20080729,548000,551000,542000,544000,597317
20080728,571000,573000,554000,560000,877946
20080725,599000,603000,574000,576000,1011832
20080724,587000,614000,583000,614000,700116
20080723,590000,594000,581000,587000,568533
20080722,584000,590000,580000,590000,382911
20080721,582000,606000,582000,599000,519952
20080718,591000,594000,577000,582000,309078
20080717,571000,589000,570000,584000,652098
20080716,557000,567000,554000,561000,517293
20080715,561000,563000,553000,553000,544346
20080714,564000,582000,561000,567000,415808
20080711,561000,573000,557000,568000,655727
20080710,558000,570000,556000,560000,1074177
20080709,605000,606000,575000,575000,597274
20080708,611000,618000,593000,593000,558290
20080707,610000,628000,601000,614000,523088
20080704,630000,633000,616000,616000,450406
20080703,617000,645000,617000,633000,586598
20080702,630000,637000,623000,630000,488587
20080701,626000,640000,609000,636000,673368
20080630,638000,640000,625000,625000,573479
20080627,646000,650000,637000,643000,511537
20080626,660000,670000,656000,665000,398145
20080625,658000,661000,644000,655000,446589
20080624,660000,664000,654000,659000,313711
20080623,652000,663000,652000,658000,408770
20080620,688000,688000,665000,668000,428189
20080619,696000,697000,675000,675000,516520
20080618,681000,704000,681000,704000,302076
20080617,691000,695000,681000,688000,365451
20080616,685000,691000,680000,691000,335345
20080613,672000,692000,666000,674000,529803
20080612,669000,678000,663000,663000,901709
20080611,669000,688000,667000,681000,479723
20080610,687000,691000,665000,666000,560106
20080609,684000,692000,682000,686000,619982
20080605,718000,718000,707000,709000,362537
20080604,703000,720000,703000,713000,286740
20080603,722000,722000,703000,704000,419364
20080602,735000,741000,725000,726000,397396
20080530,729000,741000,725000,741000,493392
20080529,704000,730000,697000,730000,497100
20080528,718000,718000,690000,692000,415084
20080527,690000,705000,689000,702000,364827
20080526,699000,700000,672000,679000,844508
20080523,710000,723000,707000,707000,294057
20080522,712000,720000,704000,713000,362597
20080521,702000,726000,701000,718000,473984
20080520,728000,729000,703000,713000,912462
20080519,760000,763000,728000,728000,632545
20080516,760000,764000,749000,760000,604150
20080515,740000,764000,740000,764000,549754
20080514,732000,738000,729000,738000,401059
20080513,718000,735000,710000,735000,600893
20080509,732000,733000,707000,709000,581711
20080508,725000,730000,719000,728000,688815
20080507,738000,745000,732000,741000,446575
20080506,735000,745000,732000,745000,767162
20080502,733000,734000,724000,731000,1008350
20080430,709000,718000,705000,711000,627649
20080429,717000,718000,706000,710000,434594
20080428,696000,719000,692000,716000,764629
20080425,670000,690000,666000,690000,1005154
20080424,659000,671000,655000,661000,502378
20080423,668000,675000,653000,653000,508013
20080422,670000,679000,668000,675000,367195
20080421,675000,676000,666000,674000,429666
20080418,662000,677000,662000,665000,504488
20080417,668000,671000,660000,661000,404439
20080416,660000,665000,647000,651000,502937
20080415,678000,679000,658000,658000,392714
20080414,670000,678000,662000,678000,420276
20080411,660000,680000,660000,680000,795995
20080410,643000,662000,639000,656000,674191
20080408,643000,648000,636000,646000,341622
20080407,646000,661000,646000,650000,411714
20080404,662000,662000,647000,650000,350113
20080403,661000,667000,656000,662000,433515
20080402,652000,662000,651000,661000,778721
20080401,628000,641000,618000,636000,679572
20080331,617000,629000,612000,623000,586773
20080328,605000,618000,603000,613000,506860
20080327,606000,608000,596000,605000,418533
20080326,619000,619000,609000,612000,318996
20080325,611000,615000,605000,610000,428317
20080324,604000,606000,595000,599000,211833
20080321,609000,610000,602000,607000,431495
20080320,585000,606000,579000,606000,646685
20080319,582000,593000,580000,591000,700706
20080318,552000,572000,552000,568000,849608
20080317,553000,559000,545000,550000,814825
20080314,555000,557000,543000,547000,443619
20080313,551000,559000,547000,550000,616703
20080312,566000,570000,558000,560000,487481
20080311,548000,559000,547000,555000,627098
20080310,548000,561000,545000,554000,357960
20080307,550000,555000,547000,550000,405455
20080306,563000,575000,558000,562000,377012
20080305,551000,566000,551000,562000,421940
20080304,550000,561000,550000,552000,339511
20080303,545000,552000,542000,549000,442736
20080229,577000,577000,560000,560000,459776
20080228,584000,585000,573000,580000,290722
20080227,573000,586000,569000,578000,277656
20080226,581000,586000,569000,571000,247871
20080225,578000,582000,575000,581000,304726
20080222,582000,587000,580000,582000,311492
20080221,579000,596000,579000,594000,425392
20080220,587000,590000,576000,578000,363429
20080219,580000,587000,577000,587000,332820
20080218,582000,587000,571000,577000,368249
20080215,586000,590000,575000,586000,400020
20080214,583000,593000,580000,593000,576741
20080213,588000,588000,570000,574000,431174
20080212,585000,588000,573000,573000,370261
20080211,591000,601000,584000,584000,576825
20080205,605000,618000,601000,613000,464151
20080204,602000,612000,600000,612000,938431
20080201,601000,605000,578000,586000,567042
20080131,579000,597000,571000,595000,935342
20080130,567000,581000,560000,571000,715388
20080129,546000,560000,544000,558000,429425
20080128,553000,565000,536000,539000,544264
20080125,556000,570000,554000,561000,522150
20080124,551000,562000,549000,556000,558040
20080123,552000,556000,538000,540000,726077
20080122,550000,558000,536000,536000,864273
20080121,561000,573000,558000,564000,501701
20080118,552000,572000,548000,567000,711728
20080117,537000,560000,536000,560000,844278
20080116,520000,540000,518000,530000,988962
20080115,533000,541000,521000,532000,805679
20080114,514000,526000,514000,525000,443340
20080111,518000,526000,511000,516000,468503
20080110,522000,529000,516000,516000,631027
20080109,517000,529000,513000,525000,477309
20080108,519000,524000,516000,516000,495674
20080107,518000,524000,517000,519000,795744
20080104,546000,548000,538000,539000,359947
20080103,538000,553000,532000,546000,386930
20080102,559000,560000,542000,544000,360944
20071228,565000,567000,556000,556000,296401
20071227,574000,578000,570000,570000,238236
20071226,579000,584000,572000,576000,219840
20071224,562000,580000,562000,578000,377486
20071221,562000,564000,551000,560000,367215
20071220,559000,568000,554000,559000,439365
20071218,550000,564000,549000,560000,435046
20071217,568000,577000,560000,560000,588904
20071214,583000,588000,574000,581000,401297
20071213,596000,599000,583000,590000,686677
20071212,591000,600000,586000,598000,603108
20071211,614000,614000,603000,603000,448498
20071210,613000,614000,606000,614000,452015
20071207,613000,617000,604000,608000,604735
20071206,598000,612000,597000,612000,1125181
20071205,574000,594000,571000,582000,464512
20071204,571000,581000,568000,575000,412473
20071203,555000,568000,544000,566000,465441
20071130,567000,573000,562000,565000,593196
20071129,555000,569000,552000,567000,894868
20071128,543000,552000,536000,544000,488377
20071127,556000,556000,530000,539000,678884
20071126,561000,564000,547000,563000,556621
20071123,535000,560000,535000,557000,858483
20071122,510000,539000,509000,539000,763412
20071121,531000,531000,514000,515000,662031
20071120,530000,535000,526000,531000,431832
20071119,558000,561000,541000,541000,445045
20071116,558000,567000,554000,557000,480745
20071115,546000,571000,545000,570000,1021965
20071114,545000,548000,538000,547000,599956
20071113,525000,539000,523000,532000,507261
20071112,530000,534000,524000,532000,518333
20071109,539000,550000,534000,540000,639905
20071108,558000,562000,536000,536000,885500
20071107,549000,573000,547000,570000,1185442
20071106,523000,548000,523000,548000,615179
20071105,535000,537000,526000,528000,552045
20071102,540000,548000,538000,540000,478373
20071101,555000,557000,543000,549000,535987
20071031,547000,551000,543000,550000,554686
20071030,545000,550000,537000,544000,383367
20071029,540000,550000,535000,545000,803595
20071026,511000,532000,503000,532000,1028972
20071025,511000,518000,500000,507000,746154
20071024,526000,526000,509000,513000,809430
20071023,525000,530000,522000,522000,639428
20071022,521000,533000,519000,522000,660209
20071019,529000,548000,519000,540000,970389
20071018,520000,526000,516000,522000,600895
20071017,516000,522000,508000,515000,717686
20071016,527000,532000,513000,515000,1337079
20071015,558000,562000,538000,542000,678801
20071012,551000,572000,547000,557000,1131265
20071011,553000,559000,543000,555000,604203
20071010,545000,553000,538000,552000,651943
20071009,541000,545000,533000,537000,814499
20071008,554000,558000,541000,551000,567816
20071005,566000,567000,548000,553000,595779
20071004,563000,570000,560000,565000,806971
20071002,579000,585000,576000,579000,602735
20071001,576000,577000,567000,573000,343253
20070928,576000,577000,570000,575000,857833
20070927,550000,558000,543000,558000,998378
20070921,540000,543000,532000,534000,789349
20070920,547000,552000,540000,546000,580397
20070919,553000,559000,548000,552000,579688
20070918,545000,548000,538000,542000,475220
20070917,551000,552000,544000,545000,429775
20070914,560000,561000,552000,556000,485976
20070913,560000,567000,551000,562000,487920
20070912,568000,570000,559000,560000,293606
20070911,565000,573000,561000,567000,274242
20070910,563000,564000,556000,563000,355035
20070907,575000,575000,566000,575000,314939
20070906,562000,575000,561000,575000,354811
20070905,580000,585000,569000,569000,392598
20070904,576000,583000,571000,575000,299246
20070903,591000,591000,575000,576000,397640
20070831,570000,591000,570000,591000,604518
20070830,575000,578000,569000,572000,384634
20070829,558000,568000,558000,562000,642367
20070828,574000,577000,568000,576000,524180
20070827,591000,600000,575000,577000,433787
20070824,595000,597000,583000,586000,378526
20070823,610000,613000,597000,599000,399470
20070822,596000,602000,592000,594000,404209
20070821,590000,599000,586000,592000,360890
20070820,590000,592000,585000,590000,480255
20070817,587000,590000,568000,572000,750269
20070816,584000,590000,579000,580000,1019576
20070814,612000,621000,607000,612000,338452
20070813,606000,617000,601000,613000,352710
20070810,606000,608000,598000,603000,614480
20070809,620000,625000,616000,621000,848994
20070808,590000,602000,587000,602000,412545
20070807,595000,596000,582000,584000,314548
20070806,573000,586000,572000,584000,533294
20070803,600000,607000,589000,590000,605194
20070802,589000,596000,576000,590000,586141
20070801,600000,605000,576000,581000,1060710
20070731,615000,616000,609000,614000,460355
20070730,596000,610000,593000,610000,611850
20070727,617000,618000,596000,596000,1146364
20070726,649000,652000,626000,626000,624477
20070725,640000,653000,640000,648000,398524
20070724,659000,663000,646000,654000,358818
20070723,653000,660000,649000,658000,408561
20070720,641000,661000,636000,661000,577445
20070719,635000,649000,631000,636000,596973
20070718,658000,662000,640000,640000,753917
20070716,685000,686000,648000,650000,967675
20070713,665000,687000,659000,687000,1373929
20070712,635000,652000,634000,646000,571650
20070711,621000,638000,620000,635000,531478
20070710,639000,647000,629000,629000,676063
20070709,638000,649000,633000,643000,1269926
20070706,603000,632000,599000,627000,1657421
20070705,587000,593000,582000,591000,668376
20070704,573000,584000,572000,578000,430156
20070703,572000,575000,568000,571000,519591
20070702,558000,567000,558000,565000,306054
20070629,578000,579000,566000,566000,576459
20070628,581000,585000,575000,578000,409739
20070627,584000,586000,579000,581000,347123
20070626,591000,593000,583000,588000,391951
20070625,588000,597000,585000,588000,394549
20070622,596000,601000,588000,591000,830912
20070621,586000,592000,579000,589000,921332
20070620,587000,588000,574000,577000,572511
20070619,594000,594000,583000,585000,381509
20070618,580000,590000,576000,589000,684731
20070615,578000,579000,571000,574000,481646
20070614,580000,581000,573000,581000,639714
20070613,575000,577000,567000,573000,357930
20070612,572000,583000,572000,578000,347447
20070611,578000,585000,572000,578000,669738
20070608,562000,576000,561000,572000,672987
20070607,559000,570000,559000,569000,482594
20070605,575000,582000,569000,571000,610785
20070604,566000,578000,563000,572000,1083523
20070601,546000,559000,543000,556000,965614
20070531,536000,542000,532000,535000,646556
20070530,537000,537000,525000,532000,788854
20070529,546000,547000,535000,537000,688101
20070528,550000,551000,546000,548000,394294
20070525,550000,557000,550000,552000,610558
20070523,566000,568000,559000,562000,376001
20070522,556000,567000,556000,565000,818029
20070521,547000,558000,546000,552000,541705
20070518,560000,561000,548000,554000,887355
20070517,569000,573000,562000,566000,659833
20070516,569000,574000,569000,570000,274571
20070515,574000,575000,569000,573000,332598
20070514,575000,578000,570000,574000,303571
20070511,575000,577000,569000,573000,361271
20070510,585000,586000,575000,575000,425696
20070509,580000,586000,574000,580000,388931
20070508,588000,593000,579000,582000,609400
20070507,580000,587000,578000,587000,585381
20070504,574000,578000,574000,576000,242355
20070503,578000,581000,573000,574000,293331
20070502,570000,580000,570000,575000,330000
20070430,580000,583000,569000,574000,377020
20070427,581000,587000,573000,580000,608528
20070426,570000,581000,570000,580000,542671
20070425,576000,578000,562000,564000,590415
20070424,574000,577000,568000,571000,502092
20070423,578000,584000,570000,570000,371509
20070420,574000,578000,571000,573000,334966
20070419,581000,582000,568000,569000,642283
20070418,590000,591000,581000,583000,504000
20070417,596000,599000,588000,593000,447858
20070416,599000,603000,593000,593000,404544
20070413,604000,610000,595000,601000,717531
20070412,597000,604000,594000,604000,687057
20070411,584000,601000,583000,599000,849659
20070410,584000,589000,576000,578000,445632
20070409,590000,590000,583000,584000,255566
20070406,596000,598000,584000,587000,308915
20070405,601000,603000,591000,593000,315446
20070404,583000,597000,581000,595000,895368
20070403,567000,578000,566000,574000,393533
20070402,564000,571000,564000,566000,400701
20070330,569000,569000,562000,563000,455340
20070329,565000,574000,564000,569000,615086
20070328,580000,580000,570000,572000,452146
20070327,582000,583000,577000,580000,375604
20070326,582000,585000,578000,584000,317996
20070323,584000,586000,576000,580000,345432
20070322,585000,589000,582000,582000,442398
20070321,581000,585000,575000,579000,251192
20070320,585000,587000,575000,579000,430997
20070319,587000,590000,582000,587000,251118
20070316,586000,593000,581000,589000,290331
20070315,585000,592000,584000,586000,491675
20070314,586000,588000,580000,584000,501489
20070313,604000,604000,593000,600000,336560
20070312,590000,602000,590000,602000,633907
20070309,583000,589000,580000,586000,624981
20070308,570000,582000,567000,574000,581132
20070307,575000,576000,565000,570000,533148
20070306,565000,579000,565000,569000,581082
20070305,562000,572000,561000,563000,551685
20070302,561000,572000,559000,566000,674137
20070228,558000,570000,558000,567000,907799
20070227,586000,586000,575000,581000,449491
20070226,587000,589000,579000,583000,588859
20070223,603000,604000,590000,593000,528882
20070222,606000,612000,602000,602000,369153
20070221,602000,612000,600000,606000,553852
20070220,595000,602000,588000,600000,466277
20070216,578000,592000,574000,590000,856061
20070215,581000,582000,569000,574000,629396
20070214,567000,573000,567000,567000,630109
20070213,569000,571000,560000,562000,791736
20070212,580000,580000,569000,572000,925768
20070209,579000,586000,579000,585000,316085
20070208,588000,590000,580000,581000,515750
20070207,588000,589000,580000,586000,427843
20070206,585000,588000,583000,587000,296092
20070205,589000,590000,583000,586000,484554
20070202,583000,591000,580000,587000,767090
20070201,576000,584000,576000,580000,407592
20070131,585000,585000,575000,579000,375461
20070130,582000,586000,575000,583000,427479
20070129,590000,591000,577000,578000,595390
20070126,600000,600000,587000,587000,769965
20070125,606000,608000,602000,603000,235971
20070124,600000,604000,599000,601000,285136
20070123,591000,600000,588000,596000,515474
20070122,585000,593000,583000,591000,424080
20070119,588000,588000,579000,585000,744502
20070118,599000,599000,589000,595000,435259
20070117,610000,610000,597000,602000,498084
20070116,615000,615000,611000,613000,310451
20070115,612000,615000,607000,612000,673506
20070112,590000,606000,585000,603000,826085
20070111,579000,588000,578000,582000,613040
20070110,582000,584000,575000,578000,522576
20070109,587000,594000,582000,586000,402197
20070108,592000,594000,579000,582000,682494
20070105,608000,609000,595000,595000,586649
20070104,611000,612000,603000,607000,381464
20070103,627000,628000,611000,611000,394730
20070102,620000,627000,616000,625000,355265
20061228,616000,619000,610000,613000,218266
20061227,611000,614000,604000,612000,196598
20061226,609000,611000,602000,606000,311490
20061222,612000,614000,608000,610000,346335
20061221,619000,620000,613000,615000,322380
20061220,609000,620000,609000,616000,484659
20061219,610000,614000,608000,610000,342849
20061218,610000,615000,608000,610000,404331
20061215,614000,615000,607000,608000,473796
20061214,603000,614000,600000,614000,869434
20061213,600000,609000,600000,602000,347571
20061212,606000,610000,599000,600000,328052
20061211,610000,612000,602000,604000,451199
20061208,617000,618000,608000,611000,510161
20061207,629000,635000,625000,626000,297643
20061206,638000,640000,629000,635000,262821
20061205,648000,651000,638000,638000,350827
20061204,643000,646000,637000,641000,200100
20061201,640000,645000,639000,640000,168014
20061130,636000,644000,635000,638000,331362
20061129,628000,637000,628000,629000,339139
20061128,631000,637000,630000,630000,322048
20061127,647000,650000,639000,642000,322215
20061124,654000,656000,646000,652000,182419
20061123,663000,665000,651000,654000,249849
20061122,647000,660000,647000,660000,243090
20061121,653000,656000,648000,650000,210661
20061120,656000,656000,647000,652000,288586
20061117,658000,658000,653000,654000,185934
20061116,676000,676000,657000,657000,380746
20061115,655000,662000,653000,662000,597223
20061114,648000,650000,644000,647000,373706
20061113,636000,640000,633000,639000,330929
20061110,628000,632000,626000,629000,269615
20061109,620000,631000,618000,631000,565233
20061108,615000,621000,615000,615000,280736
20061107,615000,615000,605000,609000,355836
20061106,609000,610000,599000,605000,348796
20061103,617000,620000,609000,611000,280251
20061102,614000,619000,611000,614000,260489
20061101,618000,620000,613000,615000,279048
20061031,607000,616000,603000,611000,482808
20061030,617000,619000,607000,609000,402440
20061027,629000,629000,616000,620000,441651
20061026,627000,634000,625000,629000,333162
20061025,624000,631000,621000,625000,354819
20061024,630000,633000,623000,626000,363472
20061023,631000,631000,620000,625000,433013
20061020,635000,638000,629000,631000,464194
20061019,645000,648000,632000,636000,334332
20061018,641000,644000,636000,642000,323106
20061017,650000,651000,642000,647000,183493
20061016,652000,658000,646000,650000,340581
20061013,645000,648000,642000,644000,269853
20061012,636000,645000,634000,636000,372132
20061011,635000,644000,633000,640000,216929
20061010,642000,650000,640000,640000,197276
20061009,652000,657000,625000,642000,597019
20061004,659000,660000,647000,648000,403729
20061002,659000,669000,659000,665000,290037
20060929,669000,672000,661000,664000,226625
20060928,662000,672000,660000,668000,343998
20060927,655000,663000,655000,659000,355216
20060926,654000,658000,646000,651000,257110
20060925,650000,658000,648000,650000,250113
20060922,658000,661000,652000,654000,235364
20060921,674000,677000,664000,665000,285264
20060920,663000,669000,659000,667000,315110
20060919,673000,678000,671000,672000,289412
20060918,657000,679000,657000,673000,527198
20060915,653000,658000,651000,656000,239772
20060914,642000,655000,641000,655000,620439
20060913,640000,645000,637000,642000,499576
20060912,638000,642000,629000,632000,353782
20060911,647000,649000,633000,633000,366389
20060908,644000,650000,644000,647000,167494
20060907,646000,651000,643000,649000,202533
20060906,658000,658000,651000,654000,165470
20060905,656000,660000,652000,657000,146528
20060904,662000,662000,655000,656000,179730
20060901,652000,657000,649000,653000,179028
20060831,654000,662000,650000,650000,413401
20060830,660000,661000,649000,652000,283944
20060829,652000,661000,650000,660000,309598
20060828,650000,652000,643000,643000,214444
20060825,642000,651000,639000,646000,320356
20060824,639000,641000,631000,637000,355650
20060823,654000,658000,644000,646000,294230
20060822,648000,658000,648000,658000,393161
20060821,660000,668000,655000,657000,367493
20060818,650000,665000,647000,658000,754939
20060817,630000,647000,629000,644000,776523
20060816,618000,622000,614000,618000,394115
20060814,610000,611000,600000,605000,344119
20060811,617000,622000,607000,607000,331499
20060810,616000,620000,609000,614000,349779
20060809,615000,623000,609000,616000,302756
20060808,605000,617000,605000,615000,279143
20060807,619000,619000,604000,606000,301027
20060804,612000,617000,612000,615000,162429
20060803,618000,619000,610000,610000,251309
20060802,603000,614000,602000,609000,218896
20060801,609000,615000,605000,605000,267449
20060731,610000,614000,608000,608000,553216
20060728,600000,604000,597000,600000,196304
20060727,599000,605000,594000,604000,305647
20060726,598000,604000,596000,599000,153988
20060725,596000,602000,594000,598000,333605
20060724,587000,594000,583000,588000,309236
